Wed Sep  9 18:22:12 2020    output.prof

         3368231 function calls (3228307 primitive calls) in 76.218 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4840    0.010    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\compat.py:64(as_bytes)
   726/51    0.004    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\ast.py:365(generic_visit)
     3444    0.007    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:1532(__init__)
       28    0.000    0.000    0.014    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\initializers\initializers_v2.py:127(__call__)
     2437    0.008    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:6385(name_scope)
        9    0.000    0.000    0.014    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:783(rank)
       32    0.000    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:2746(wrapped)
        9    0.000    0.000    0.014    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:819(rank_internal)
      402    0.002    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\qual_names.py:216(visit_Name)
    22379    0.014    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:1416(_SetListener)
  714/591    0.002    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:322(__setattr__)
       32    0.001    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:2754(zeros)
       12    0.000    0.000    0.014    0.001 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexing.py:630(_slice)
       13    0.000    0.000    0.014    0.001 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:740(get_slice)
       28    0.000    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\init_ops_v2.py:118(__call__)
    34491    0.014    0.000    0.014    0.000 {method 'tobytes' of 'memoryview' objects}
       56    0.001    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:186(__init__)
      598    0.005    0.000    0.014    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:444(_c_api_shape)
        3    0.000    0.000    0.014    0.005 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_functional_ops.py:344(_if)
     2920    0.005    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\decoder.py:252(DecodeField)
     1405    0.004    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:84(_Flatten)
     4144    0.006    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\c_api_util.py:157(tf_buffer)
       88    0.000    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:1347(weights)
       12    0.000    0.000    0.013    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\templates.py:279(replace_as_expression)
      186    0.001    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:172(_np_signature)
    30354    0.013    0.000    0.013    0.000 {method 'encode' of 'str' objects}
        3    0.000    0.000    0.013    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\variables.py:100(transform)
    50982    0.013    0.000    0.013    0.000 {built-in method _operator.getitem}
        1    0.000    0.000    0.013    0.013 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_array_ops.py:15(<module>)
    44/17    0.013    0.000    0.013    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\version_utils.py:98(swap_class)
     3584    0.006    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\registry.py:82(lookup)
       72    0.001    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexing.py:1364(_getitem_lowerdim)
     9810    0.010    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4998(_device_function_stack)
       96    0.001    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:1036(maybe_set_static_shape)
        4    0.000    0.000    0.013    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:295(expand_dims)
     2340    0.002    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\tokenize.py:98(_compile)
        4    0.000    0.000    0.013    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:368(expand_dims_v2)
        4    0.000    0.000    0.013    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_array_ops.py:2259(expand_dims)
     2206    0.013    0.000    0.013    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_AddInput}
        4    0.000    0.000    0.013    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_grad.py:754(_ReshapeGrad)
       20    0.000    0.000    0.013    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:1319(convert_to_tensor_v2)
       49    0.001    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:1523(internal_convert_n_to_tensor)
      126    0.001    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:1731(_make_fixed_width)
     2210    0.004    0.000    0.013    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:3823(_get_operation_by_tf_operation)
       15    0.000    0.000    0.013    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:651(visit_withitem)
     1263    0.003    0.000    0.013    0.000 <__array_function__ internals>:2(ndim)
      424    0.003    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\def_function.py:97(called_without_tracing)
      430    0.003    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:2513(canonicalize_function_inputs)
    30450    0.012    0.000    0.012    0.000 {method 'setdefault' of 'dict' objects}
       46    0.000    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:804(constant_value)
     1674    0.010    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\gast\gast.py:15(create_node)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:206(resolve)
      958    0.012    0.000    0.012    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    249/3    0.001    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:121(visit)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:145(visit_FunctionDef)
     1841    0.007    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\threading.py:341(notify)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:131(_analyze_function)
    13373    0.011    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:5557(get_default)
     2255    0.004    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:510(<listcomp>)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:1002(concatenate)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3504(__init__)
     3512    0.008    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:409(MakeMessageMapDefault)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\call_trees.py:108(visit_FunctionDef)
     3454    0.004    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\auto_control_deps.py:125(op_is_stateful)
     1727    0.004    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4572(_resource_resolver)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\continue_statements.py:163(transform)
       38    0.000    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2956(__init__)
       41    0.001    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:674(_ConstantValue)
     1832    0.003    0.000    0.012    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:5153(_mutation_lock)
        3    0.000    0.000    0.012    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\break_statements.py:183(transform)
     1599    0.004    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\auto_control_deps_utils.py:112(<genexpr>)
     1832    0.005    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\lock_util.py:106(_another_group_active)
        3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\call_trees.py:126(visit_With)
      480    0.001    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4275(_colocate_with_for_gradient)
     1426    0.004    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\func_graph.py:1055(device_stack_has_callable)
       15    0.000    0.000    0.011    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:377(on_epoch_begin)
      129    0.000    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:1234(<listcomp>)
        3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\losses_utils.py:53(_num_elements)
    34117    0.011    0.000    0.011    0.000 {method 'append' of 'list' objects}
      430    0.001    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:521(_shape_tuple)
     4092    0.009    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\object_identity.py:174(__init__)
     2748    0.005    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:96(_sorted)
       12    0.001    0.000    0.011    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:221(_visit_internal)
        1    0.000    0.000    0.011    0.011 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:1180(<dictcomp>)
      129    0.000    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:1137(<lambda>)
      6/3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:277(_visit_statement_block)
       58    0.000    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:2235(variables)
        3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_fndefs.py:170(resolve)
     3026    0.008    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\encoder.py:393(EncodeSignedVarint)
        1    0.000    0.000    0.011    0.011 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:298(build)
        8    0.000    0.000    0.011    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_array_ops.py:722(broadcast_gradient_args)
    249/3    0.001    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_fndefs.py:153(visit)
        3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:606(from_tensor_slices)
     2346    0.002    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\re.py:250(compile)
        3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2999(__init__)
        7    0.000    0.000    0.011    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\nn_ops.py:3520(_softmax)
        3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_fndefs.py:147(visit_FunctionDef)
        3    0.000    0.000    0.011    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_fndefs.py:128(_proces_function)
     8469    0.008    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4079(_name_stack)
     1452    0.003    0.000    0.011    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:3886(as_default)
       29    0.000    0.000    0.010    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2967(__init__)
      430    0.002    0.000    0.010    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:515(_shape_as_list)
        3    0.000    0.000    0.010    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:319(visit_With)
      234    0.002    0.000    0.010    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\decoder.py:216(DecodePackedField)
        3    0.000    0.000    0.010    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\parser.py:271(unparse)
     3564    0.003    0.000    0.010    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\anno.py:143(copyanno)
        2    0.000    0.000    0.010    0.005 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:416(_get_metric_objects)
        2    0.000    0.000    0.010    0.005 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:419(<listcomp>)
        2    0.000    0.000    0.010    0.005 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:421(_get_metric_object)
     2452    0.005    0.000    0.010    0.000 C:\Users\39331\anaconda3\lib\re.py:289(_compile)
    13421    0.010    0.000    0.010    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:791(executing_eagerly)
